City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Month,Day,DayOfWeek,PM2.5_Lag1,PM10_Lag1,NO2_Lag1,CO_Lag1,f{col}_Roll3
Visakhapatnam,2019-05-03,59.67,198.42,10.9,49.52,35.21,12.07,1.16,4.15,25.37,5.16,10.52,2.33,97.0,Satisfactory,5,3,4,15.1,55.1,35.9,0.57,0.7699999999999999
Visakhapatnam,2019-05-04,52.61,180.09,4.74,32.12,20.93,31.66,0.86,2.49,36.58,2.56,4.47,0.95,175.0,Moderate,5,4,5,59.67,198.42,49.52,1.16,0.8633333333333332
Visakhapatnam,2019-05-05,65.23,220.1,6.93,42.18,28.07,26.72,0.95,3.66,32.99,3.03,3.88,0.66,160.0,Moderate,5,5,6,52.61,180.09,32.12,0.86,0.9899999999999999
Visakhapatnam,2019-05-06,67.2,216.54,7.84,31.58,23.17,31.93,0.9,3.34,26.11,2.39,4.32,0.66,190.0,Moderate,5,6,0,65.23,220.1,42.18,0.95,0.9033333333333332
Visakhapatnam,2019-05-07,56.08,194.4,11.34,35.5,28.1,25.79,0.85,3.37,15.57,2.01,3.2,0.55,163.0,Moderate,5,7,1,67.2,216.54,31.58,0.9,0.8999999999999999
Visakhapatnam,2019-05-08,54.82,183.91,6.11,22.26,16.8,41.26,0.64,2.01,23.67,2.06,2.71,0.42,166.0,Moderate,5,8,2,56.08,194.4,35.5,0.85,0.7966666666666665
Visakhapatnam,2019-05-09,61.23,188.33,8.18,26.94,20.98,16.66,1.16,4.41,33.61,3.34,5.08,0.94,151.0,Moderate,5,9,3,54.82,183.91,22.26,0.64,0.8833333333333332
Visakhapatnam,2019-05-10,56.23,171.44,4.67,18.5,13.62,26.89,0.81,3.73,36.53,2.85,4.14,0.74,163.0,Moderate,5,10,4,61.23,188.33,26.94,1.16,0.8699999999999998
Visakhapatnam,2019-05-11,49.08,163.64,5.63,11.09,10.49,3.62,0.87,3.19,25.23,2.72,4.09,0.79,140.0,Moderate,5,11,5,56.23,171.44,18.5,0.81,0.9466666666666664
Visakhapatnam,2019-05-12,44.74,147.05,4.91,10.19,9.26,23.45,0.71,3.32,24.45,2.42,3.59,0.61,138.0,Moderate,5,12,6,49.08,163.64,11.09,0.87,0.7966666666666665
Visakhapatnam,2019-05-13,43.14,168.58,7.54,11.43,12.19,9.65,0.98,2.82,17.65,2.92,4.07,0.73,135.0,Moderate,5,13,0,44.74,147.05,10.19,0.71,0.8533333333333332
Visakhapatnam,2019-05-14,37.06,122.82,5.88,10.67,10.43,5.51,0.69,2.64,19.63,2.03,4.12,0.68,129.0,Moderate,5,14,1,43.14,168.58,11.43,0.98,0.7933333333333331
Visakhapatnam,2019-05-15,45.0,113.4,5.28,4.13,6.02,7.08,0.9,7.43,23.34,1.98,3.35,0.59,116.0,Moderate,5,15,2,37.06,122.82,10.67,0.69,0.8566666666666665
Visakhapatnam,2019-05-16,29.21,130.06,10.51,19.75,18.92,12.63,0.84,9.12,15.88,2.87,5.45,0.72,111.0,Moderate,5,16,3,45.0,113.4,4.13,0.9,0.8099999999999997
Visakhapatnam,2019-05-17,35.01,127.26,10.53,40.82,30.27,4.86,0.97,7.74,16.0,2.45,5.64,1.13,125.0,Moderate,5,17,4,29.21,130.06,19.75,0.84,0.9033333333333332
Visakhapatnam,2019-05-18,40.21,139.76,13.36,42.51,33.59,5.31,0.96,6.94,14.09,2.52,4.46,0.95,117.0,Moderate,5,18,5,35.01,127.26,40.82,0.97,0.9233333333333332
Visakhapatnam,2019-05-19,38.02,124.52,11.59,38.62,29.97,6.32,0.68,25.27,11.39,2.07,3.34,0.86,127.0,Moderate,5,19,6,40.21,139.76,42.51,0.96,0.8699999999999998
Visakhapatnam,2019-05-21,31.98,117.35,11.57,32.0,26.43,6.16,0.79,9.84,11.98,2.28,3.52,0.8,108.0,Moderate,5,21,1,38.02,124.52,38.62,0.68,0.8099999999999999
Visakhapatnam,2019-05-22,32.84,120.24,14.11,32.44,28.73,17.9,0.67,13.58,11.28,1.49,2.2,0.46,115.0,Moderate,5,22,2,31.98,117.35,32.0,0.79,0.7133333333333333
Visakhapatnam,2019-05-23,26.16,103.66,10.78,28.5,23.92,12.54,0.73,10.67,10.02,1.69,2.06,0.45,106.0,Moderate,5,23,3,32.84,120.24,32.44,0.67,0.7299999999999999
Visakhapatnam,2019-05-24,29.8,104.97,9.9,29.1,23.53,5.34,0.77,11.11,13.22,1.88,2.5,0.54,101.0,Moderate,5,24,4,26.16,103.66,28.5,0.73,0.7233333333333332
Visakhapatnam,2019-05-25,39.15,123.66,9.88,31.19,24.62,7.44,0.82,7.83,17.42,1.63,2.05,0.4,109.0,Moderate,5,25,5,29.8,104.97,29.1,0.77,0.7733333333333331
Visakhapatnam,2019-05-26,57.41,131.82,5.22,33.59,22.11,4.44,0.75,7.1,26.98,1.94,1.84,0.39,126.0,Moderate,5,26,6,39.15,123.66,31.19,0.82,0.7799999999999999
Visakhapatnam,2019-05-27,31.75,127.6,7.55,34.42,24.46,3.11,0.79,6.71,32.66,2.08,2.7,0.63,120.0,Moderate,5,27,0,57.41,131.82,33.59,0.75,0.7866666666666665
Visakhapatnam,2019-05-28,39.54,117.65,12.21,51.29,37.33,1.9,1.06,18.0,29.81,3.99,6.75,1.6,106.0,Moderate,5,28,1,31.75,127.6,34.42,0.79,0.8666666666666666
Visakhapatnam,2019-05-29,33.95,112.15,11.21,44.94,32.14,1.71,0.85,29.13,19.85,3.07,5.7,1.83,114.0,Moderate,5,29,2,39.54,117.65,51.29,1.06,0.8999999999999999
Visakhapatnam,2019-05-30,33.91,103.26,6.99,42.39,28.22,2.52,0.8,17.44,23.55,3.83,6.86,2.63,111.0,Moderate,5,30,3,33.95,112.15,44.94,0.85,0.9033333333333332
Visakhapatnam,2019-05-31,37.1,107.98,6.56,31.49,22.21,4.8,0.77,4.73,24.16,3.35,6.07,1.77,103.0,Moderate,5,31,4,33.91,103.26,42.39,0.8,0.8066666666666665
Visakhapatnam,2019-06-01,45.29,106.33,7.38,29.3,21.59,8.43,0.76,6.79,30.85,4.59,8.09,2.53,103.0,Moderate,6,1,5,37.1,107.98,31.49,0.77,0.7766666666666665
Visakhapatnam,2019-06-02,50.58,137.62,6.03,33.15,22.59,14.25,0.79,7.03,26.69,4.12,5.68,1.49,87.0,Satisfactory,6,2,6,45.29,106.33,29.3,0.76,0.7733333333333333
Visakhapatnam,2019-06-03,29.74,101.8,17.14,44.6,37.79,3.6,0.9,6.22,19.75,4.76,10.42,4.77,97.0,Satisfactory,6,3,0,50.58,137.62,33.15,0.79,0.8166666666666665
Visakhapatnam,2019-06-04,42.08,113.64,18.3,50.29,41.75,3.73,0.86,9.46,16.86,5.72,17.77,4.03,109.0,Moderate,6,4,1,29.74,101.8,44.6,0.9,0.8499999999999998
Visakhapatnam,2019-06-05,50.27,126.08,5.74,31.49,21.31,12.96,0.85,7.79,25.76,4.88,6.84,2.2,88.0,Satisfactory,6,5,2,42.08,113.64,50.29,0.86,0.8699999999999998
Visakhapatnam,2019-06-06,38.91,123.12,8.69,35.15,25.77,4.53,0.84,8.96,22.76,5.45,9.33,3.73,117.0,Moderate,6,6,3,50.27,126.08,31.49,0.85,0.8499999999999998
Visakhapatnam,2019-06-07,45.26,127.45,8.4,35.69,25.79,6.4,0.85,13.73,18.08,6.15,8.71,2.81,121.0,Moderate,6,7,4,38.91,123.12,35.15,0.84,0.8466666666666666
Visakhapatnam,2019-06-08,37.51,118.95,6.51,32.28,22.46,3.04,0.74,11.74,18.21,5.39,7.21,2.16,109.0,Moderate,6,8,5,45.26,127.45,35.69,0.85,0.8099999999999999
Visakhapatnam,2019-06-09,55.58,133.27,6.45,46.77,30.12,5.79,0.9,14.09,31.21,5.53,10.18,2.8,119.0,Moderate,6,9,6,37.51,118.95,32.28,0.74,0.83
Visakhapatnam,2019-06-10,47.28,116.44,5.79,51.94,32.33,5.43,0.82,15.56,40.04,6.59,14.42,3.39,122.0,Moderate,6,10,0,55.58,133.27,46.77,0.9,0.8199999999999998
Visakhapatnam,2019-06-11,37.53,113.19,8.34,49.11,32.91,3.74,0.74,14.49,24.99,5.61,13.34,3.17,99.0,Satisfactory,6,11,1,47.28,116.44,51.94,0.82,0.8199999999999998
Visakhapatnam,2019-06-12,32.71,131.6,8.97,51.42,34.76,4.03,0.86,23.45,21.92,7.58,11.37,3.8,119.0,Moderate,6,12,2,37.53,113.19,49.11,0.74,0.8066666666666665
Visakhapatnam,2019-06-13,27.89,94.44,5.57,43.7,27.77,2.49,0.75,12.47,35.08,4.56,10.61,2.75,112.0,Moderate,6,13,3,32.71,131.6,51.42,0.86,0.7833333333333332
Visakhapatnam,2019-06-14,39.18,130.58,10.88,54.95,38.2,2.65,0.97,18.97,21.48,7.25,15.75,3.93,101.0,Moderate,6,14,4,27.89,94.44,43.7,0.75,0.8599999999999999
Visakhapatnam,2019-06-15,37.35,138.02,7.87,46.38,31.2,2.71,0.76,21.26,24.49,5.66,10.97,3.21,122.0,Moderate,6,15,5,39.18,130.58,54.95,0.97,0.8266666666666665
Visakhapatnam,2019-06-16,40.03,141.42,11.35,40.83,30.06,4.1,0.69,21.41,19.68,3.92,9.24,1.68,135.0,Moderate,6,16,6,37.35,138.02,46.38,0.76,0.8066666666666665
Visakhapatnam,2019-06-17,33.4,100.52,12.51,53.01,38.49,5.01,0.78,9.52,17.89,6.24,22.56,4.13,109.0,Moderate,6,17,0,40.03,141.42,40.83,0.69,0.7433333333333332
Visakhapatnam,2019-06-18,40.58,120.64,8.07,45.39,30.84,5.24,0.84,18.11,25.52,5.4,11.08,2.74,100.0,Satisfactory,6,18,1,33.4,100.52,53.01,0.78,0.7699999999999999
Visakhapatnam,2019-06-19,59.13,196.5,11.49,56.36,39.33,7.92,1.08,11.91,13.25,10.35,19.07,4.78,153.0,Moderate,6,19,2,40.58,120.64,45.39,0.84,0.8999999999999999
Visakhapatnam,2019-06-20,37.62,105.75,9.24,38.69,28.1,4.81,0.89,6.32,17.01,5.81,12.49,3.62,126.0,Moderate,6,20,3,59.13,196.5,56.36,1.08,0.9366666666666665
Visakhapatnam,2019-06-21,28.8,66.8,11.94,41.36,31.71,4.09,0.82,9.01,21.5,5.3,14.08,4.74,86.0,Satisfactory,6,21,4,37.62,105.75,38.69,0.89,0.9299999999999998
Visakhapatnam,2019-06-22,56.84,114.49,20.05,63.61,50.14,5.83,1.11,8.07,11.88,9.83,26.43,7.23,104.0,Moderate,6,22,5,28.8,66.8,41.36,0.82,0.9399999999999998
Visakhapatnam,2019-06-23,39.46,81.53,7.26,37.97,26.09,4.9,0.73,8.51,25.95,6.12,16.7,3.2,98.0,Satisfactory,6,23,6,56.84,114.49,63.61,1.11,0.8866666666666664
Visakhapatnam,2019-06-24,35.47,71.35,5.17,28.75,19.5,5.85,0.68,8.96,24.19,4.23,13.81,1.78,75.0,Satisfactory,6,24,0,39.46,81.53,37.97,0.73,0.8399999999999999
Visakhapatnam,2019-06-25,22.96,61.28,7.14,26.62,19.97,5.84,0.64,7.11,11.66,3.77,7.76,1.73,60.0,Satisfactory,6,25,1,35.47,71.35,28.75,0.68,0.6833333333333332
Visakhapatnam,2019-06-26,30.65,84.08,7.75,27.46,20.91,6.72,0.79,8.36,16.2,3.88,9.33,2.31,73.0,Satisfactory,6,26,2,22.96,61.28,26.62,0.64,0.7033333333333331
Visakhapatnam,2019-06-27,40.18,105.25,7.6,47.96,31.68,6.71,0.81,13.28,19.68,5.36,11.1,3.0,98.0,Satisfactory,6,27,3,30.65,84.08,27.46,0.79,0.7466666666666665
Visakhapatnam,2019-06-28,30.4,106.57,9.54,50.51,34.62,6.97,0.87,14.79,17.03,7.6,20.77,4.73,100.0,Satisfactory,6,28,4,40.18,105.25,47.96,0.81,0.8233333333333333
Visakhapatnam,2019-06-29,25.84,91.36,12.85,42.21,32.9,7.97,0.8,14.17,9.36,5.24,14.78,4.15,105.0,Moderate,6,29,5,30.4,106.57,50.51,0.87,0.8266666666666665
Visakhapatnam,2019-06-30,20.4,77.9,8.26,39.65,27.81,8.58,0.63,14.86,11.36,5.79,21.77,2.66,80.0,Satisfactory,6,30,6,25.84,91.36,42.21,0.8,0.7666666666666666
Visakhapatnam,2019-07-02,29.39,92.4,14.88,50.5,38.96,7.99,0.66,9.93,6.8,5.5,15.59,4.32,88.0,Satisfactory,7,2,1,20.4,77.9,39.65,0.63,0.6966666666666664
Visakhapatnam,2019-07-03,33.41,141.22,10.19,43.53,31.44,7.41,1.02,14.2,10.3,7.05,12.82,4.3,107.0,Moderate,7,3,2,29.39,92.4,50.5,0.66,0.7699999999999999
Visakhapatnam,2019-07-04,33.55,139.81,11.72,40.73,31.2,7.02,0.68,14.65,11.12,6.83,11.15,3.61,132.0,Moderate,7,4,3,33.41,141.22,43.53,1.02,0.7866666666666665
Visakhapatnam,2019-07-05,33.67,85.62,13.64,41.48,33.15,6.54,0.61,14.04,6.21,5.4,11.03,3.88,110.0,Moderate,7,5,4,33.55,139.81,40.73,0.68,0.7699999999999999
Visakhapatnam,2019-07-06,25.58,91.73,17.5,39.32,35.15,5.7,0.7,10.14,5.42,5.97,15.23,4.13,80.0,Satisfactory,7,6,5,33.67,85.62,41.48,0.61,0.6633333333333331
Visakhapatnam,2019-07-07,30.74,139.65,15.7,46.97,37.74,5.3,0.69,31.92,6.92,5.89,10.78,3.02,107.0,Moderate,7,7,6,25.58,91.73,39.32,0.7,0.6666666666666664
Visakhapatnam,2019-07-08,26.75,100.5,10.06,35.87,27.26,5.77,0.59,23.57,7.95,3.32,6.01,1.49,128.0,Moderate,7,8,0,30.74,139.65,46.97,0.69,0.6599999999999997
Visakhapatnam,2019-07-10,31.12,121.6,11.42,40.55,30.85,4.98,0.83,9.07,9.17,4.87,9.05,3.33,129.0,Moderate,7,10,2,26.75,100.5,35.87,0.59,0.7033333333333331
Visakhapatnam,2019-07-11,25.62,106.83,10.77,34.25,26.97,7.96,0.63,7.67,9.32,4.2,7.9,2.76,108.0,Moderate,7,11,3,31.12,121.6,40.55,0.83,0.6833333333333331
Visakhapatnam,2019-07-12,20.88,95.85,8.9,34.46,25.57,6.4,0.5,7.07,11.47,4.08,7.44,2.73,102.0,Moderate,7,12,4,25.62,106.83,34.25,0.63,0.6533333333333332
Visakhapatnam,2019-07-13,34.28,118.77,11.76,41.25,31.5,6.85,0.52,6.76,10.65,5.13,11.37,4.14,110.0,Moderate,7,13,5,20.88,95.85,34.46,0.5,0.5499999999999998
Visakhapatnam,2019-07-14,28.47,84.28,11.2,41.79,31.34,6.26,0.37,6.88,4.38,4.2,9.27,1.79,106.0,Moderate,7,14,6,34.28,118.77,41.25,0.52,0.46333333333333315
Visakhapatnam,2019-07-16,41.9,130.91,16.51,49.44,39.72,8.12,0.95,5.05,13.19,8.1,20.31,3.74,106.0,Moderate,7,16,1,28.47,84.28,41.79,0.37,0.6133333333333332
Visakhapatnam,2019-07-17,57.36,161.99,20.86,59.13,48.41,9.14,1.07,6.75,14.7,8.11,19.16,6.34,143.0,Moderate,7,17,2,41.9,130.91,49.44,0.95,0.7966666666666664
Visakhapatnam,2019-07-18,40.74,106.84,7.75,33.3,24.01,9.25,0.63,12.61,25.08,5.28,13.23,3.08,117.0,Moderate,7,18,3,57.36,161.99,59.13,1.07,0.883333333333333
Visakhapatnam,2019-07-19,58.92,110.31,16.16,48.17,38.77,11.25,0.93,9.67,12.78,7.76,19.72,5.27,106.0,Moderate,7,19,4,40.74,106.84,33.3,0.63,0.8766666666666665
Visakhapatnam,2019-07-20,34.17,71.59,5.19,24.07,17.02,9.8,0.57,11.45,20.48,4.46,7.92,1.44,89.0,Satisfactory,7,20,5,58.92,110.31,48.17,0.93,0.7099999999999996
Visakhapatnam,2019-07-21,20.21,48.5,2.79,12.57,8.96,7.2,0.44,14.75,24.05,1.91,6.87,0.72,57.0,Satisfactory,7,21,6,34.17,71.59,24.07,0.57,0.6466666666666664
Visakhapatnam,2019-07-22,20.03,47.3,3.46,13.26,9.86,7.28,0.39,14.46,18.31,2.03,4.23,1.04,46.0,Good,7,22,0,20.21,48.5,12.57,0.44,0.46666666666666634
Visakhapatnam,2019-07-23,16.74,50.23,9.48,17.67,17.1,6.6,0.49,15.32,9.97,3.01,7.32,1.65,49.0,Good,7,23,1,20.03,47.3,13.26,0.39,0.4399999999999997
Visakhapatnam,2019-07-24,29.76,102.17,11.47,35.69,28.3,6.63,0.89,15.27,12.02,5.05,16.02,2.96,75.0,Satisfactory,7,24,2,16.74,50.23,17.67,0.49,0.5899999999999997
Visakhapatnam,2019-07-25,29.61,81.88,9.2,35.82,26.53,5.46,1.05,5.87,16.25,4.26,10.06,3.47,100.0,Satisfactory,7,25,3,29.76,102.17,35.69,0.89,0.8099999999999996
Visakhapatnam,2019-07-26,19.61,49.3,22.44,40.12,39.59,4.58,0.67,13.09,7.5,5.41,17.78,4.17,78.0,Satisfactory,7,26,4,29.61,81.88,35.82,1.05,0.8699999999999997
Visakhapatnam,2019-07-27,17.07,54.79,21.73,40.79,39.36,4.61,0.7,12.45,4.78,5.29,16.02,4.46,52.0,Satisfactory,7,27,5,19.61,49.3,40.12,0.67,0.8066666666666663
Visakhapatnam,2019-07-28,27.38,50.55,22.79,39.75,39.68,5.41,0.75,15.04,3.57,4.77,11.66,3.55,71.0,Satisfactory,7,28,6,17.07,54.79,40.79,0.7,0.7066666666666664
Visakhapatnam,2019-07-29,24.48,70.71,18.77,38.05,35.49,6.43,0.93,10.33,4.97,4.66,11.24,4.59,53.0,Satisfactory,7,29,0,27.38,50.55,39.75,0.75,0.793333333333333
Visakhapatnam,2019-07-30,26.17,96.67,13.3,36.98,30.48,6.59,0.76,14.9,8.75,5.11,11.05,3.11,85.0,Satisfactory,7,30,1,24.48,70.71,38.05,0.93,0.813333333333333
Visakhapatnam,2019-07-31,32.33,124.88,14.67,43.05,34.83,7.19,0.98,9.68,7.18,6.07,11.7,3.55,104.0,Moderate,7,31,2,26.17,96.67,36.98,0.76,0.8899999999999997
Visakhapatnam,2019-08-01,26.12,90.2,13.03,34.39,28.89,7.49,0.88,10.89,6.41,4.4,9.58,3.09,113.0,Moderate,8,1,3,32.33,124.88,43.05,0.98,0.8733333333333331
Visakhapatnam,2019-08-02,17.8,58.85,17.24,32.18,31.13,8.13,0.79,15.37,3.58,4.49,10.4,3.3,75.0,Satisfactory,8,2,4,26.12,90.2,34.39,0.88,0.883333333333333
Visakhapatnam,2019-08-03,25.11,49.19,32.58,45.85,50.87,8.68,0.84,11.42,2.98,6.96,16.1,7.65,68.0,Satisfactory,8,3,5,17.8,58.85,32.18,0.79,0.8366666666666663
Visakhapatnam,2019-08-04,29.95,92.72,20.07,38.31,36.69,8.33,0.99,13.0,6.39,5.97,13.49,3.78,83.0,Satisfactory,8,4,6,25.11,49.19,45.85,0.84,0.8733333333333331
Visakhapatnam,2019-08-05,21.59,57.12,17.1,41.77,36.12,8.01,0.86,10.46,6.44,6.27,14.99,6.18,88.0,Satisfactory,8,5,0,29.95,92.72,38.31,0.99,0.8966666666666664
Visakhapatnam,2019-08-06,22.25,44.55,26.53,38.1,41.84,9.55,0.71,14.35,3.96,6.56,15.0,5.66,82.0,Satisfactory,8,6,1,21.59,57.12,41.77,0.86,0.853333333333333
Visakhapatnam,2019-08-07,14.45,26.19,27.97,35.05,41.39,9.13,0.56,8.44,2.49,8.11,15.38,6.68,52.0,Satisfactory,8,7,2,22.25,44.55,38.1,0.71,0.7099999999999996
Visakhapatnam,2019-08-08,24.41,82.32,21.6,29.55,33.27,9.73,0.79,14.27,6.81,4.98,9.74,5.42,63.0,Satisfactory,8,8,3,14.45,26.19,35.05,0.56,0.6866666666666664
Visakhapatnam,2019-08-09,30.46,103.55,11.38,38.34,29.64,7.86,0.74,11.71,15.62,6.99,12.1,4.6,90.0,Satisfactory,8,9,4,24.41,82.32,29.55,0.79,0.6966666666666664
Visakhapatnam,2019-08-10,36.4,104.83,14.67,40.32,33.38,8.43,0.82,16.17,10.84,6.33,13.76,6.03,98.0,Satisfactory,8,10,5,30.46,103.55,38.34,0.74,0.7833333333333331
Visakhapatnam,2019-08-11,29.25,82.66,11.2,26.37,23.14,9.1,0.69,13.81,12.65,4.61,13.66,2.99,102.0,Moderate,8,11,6,36.4,104.83,40.32,0.82,0.7499999999999997
Visakhapatnam,2019-08-12,42.33,110.48,23.83,40.05,40.68,13.41,1.09,13.23,11.31,8.31,29.15,7.41,90.0,Satisfactory,8,12,0,29.25,82.66,26.37,0.69,0.8666666666666663
Visakhapatnam,2019-08-13,38.76,100.88,11.89,29.49,25.35,11.8,1.04,11.26,9.43,6.95,21.26,5.21,101.0,Moderate,8,13,1,42.33,110.48,40.05,1.09,0.9399999999999998
Visakhapatnam,2019-08-14,38.11,101.57,7.43,22.38,17.94,10.34,0.75,10.36,15.09,5.31,11.18,3.51,108.0,Moderate,8,14,2,38.76,100.88,29.49,1.04,0.9599999999999996
Visakhapatnam,2019-08-15,44.17,162.64,5.18,29.12,19.7,11.33,1.17,15.21,10.91,5.5,4.95,1.23,113.0,Moderate,8,15,3,38.11,101.57,22.38,0.75,0.9866666666666664
Visakhapatnam,2019-08-17,46.96,108.8,13.25,16.53,19.51,9.632,1.06,17.68,13.95,7.57,17.64,7.78,96.0,Satisfactory,8,17,5,44.17,162.64,29.12,1.17,0.9933333333333331
Visakhapatnam,2019-08-18,39.9,91.54,9.41,9.45,12.24,7.934,1.03,12.4,19.0,5.41,15.28,4.27,113.0,Moderate,8,18,6,46.96,108.8,16.53,1.06,1.0866666666666662
Visakhapatnam,2019-08-19,49.19,107.54,11.17,13.93,16.42,6.236000000000001,1.35,14.32,15.85,7.59,17.78,6.54,112.0,Moderate,8,19,0,39.9,91.54,9.45,1.03,1.1466666666666665
Visakhapatnam,2019-08-20,51.98,128.99,6.45,11.32,11.27,10.845,1.05,10.99,11.92,6.69,20.74,5.89,108.0,Moderate,8,20,1,49.19,107.54,13.93,1.35,1.143333333333333
Visakhapatnam,2019-08-21,36.68,93.0,7.58,9.43,11.19,2.84,0.7,9.77,15.12,7.85,19.49,3.58,112.0,Moderate,8,21,2,51.98,128.99,11.32,1.05,1.0333333333333332
Visakhapatnam,2019-08-22,29.83,81.31,9.73,10.6,13.56,4.12,0.73,11.5,21.25,6.11,20.19,7.13,77.0,Satisfactory,8,22,3,36.68,93.0,9.43,0.7,0.8266666666666663
Visakhapatnam,2019-08-23,45.17,124.19,15.13,15.42,20.51,2.82,1.24,9.78,12.48,9.97,32.15,12.57,109.0,Moderate,8,23,4,29.83,81.31,10.6,0.73,0.8899999999999997
Visakhapatnam,2019-08-24,30.77,84.5,9.69,11.86,14.17,2.47,0.88,10.12,10.44,7.66,25.86,6.87,97.0,Satisfactory,8,24,5,45.17,124.19,15.42,1.24,0.9499999999999997
Visakhapatnam,2019-08-25,26.34,57.94,6.68,11.76,11.72,2.46,0.57,7.02,4.44,4.05,20.0,2.47,82.0,Satisfactory,8,25,6,30.77,84.5,11.86,0.88,0.8966666666666664
Visakhapatnam,2019-08-27,35.18,105.31,4.73,9.73,9.03,5.14,0.79,9.85,22.84,5.29,10.53,3.71,108.0,Moderate,8,27,1,26.34,57.94,11.76,0.57,0.7466666666666665
Visakhapatnam,2019-08-28,32.64,106.67,5.44,9.42,9.43,5.12,0.65,13.95,19.52,5.27,13.29,3.43,109.0,Moderate,8,28,2,35.18,105.31,9.73,0.79,0.6699999999999998
Visakhapatnam,2019-08-29,26.375,79.425,12.31,22.76,22.11,7.33,0.6799999999999999,12.825,19.64,5.31,14.44,4.415,102.0,Moderate,8,29,3,32.64,106.67,9.42,0.65,0.7066666666666664
Visakhapatnam,2019-09-06,20.11,52.18,19.18,36.1,34.79,9.54,0.71,11.7,19.76,5.35,15.59,5.4,62.0,Satisfactory,9,6,4,26.375,79.425,22.76,0.6799999999999999,0.6799999999999997
Visakhapatnam,2019-09-07,18.05,52.41,19.62,39.29,36.84,8.68,0.77,3.19,14.59,4.48,13.57,4.73,56.0,Satisfactory,9,7,5,20.11,52.18,36.1,0.71,0.7199999999999998
Visakhapatnam,2019-09-08,23.49,80.31,11.34,32.1,26.31,7.35,0.84,6.27,21.65,6.41,10.85,3.86,64.0,Satisfactory,9,8,6,18.05,52.41,39.29,0.77,0.773333333333333
Visakhapatnam,2019-09-09,29.19,108.49,12.63,35.22,29.01,6.81,0.94,5.22,27.72,5.47,8.75,3.34,98.0,Satisfactory,9,9,0,23.49,80.31,32.1,0.84,0.8499999999999996
Visakhapatnam,2019-09-10,33.74,106.76,17.0,42.43,35.44,6.52,0.95,10.84,17.76,5.37,12.5,5.13,111.0,Moderate,9,10,1,29.19,108.49,35.22,0.94,0.9099999999999996
Visakhapatnam,2019-09-11,35.28,98.36,21.98,42.02,40.22,5.6,0.95,14.92,17.79,5.44,14.41,5.22,104.0,Moderate,9,11,2,33.74,106.76,42.43,0.95,0.9466666666666663
Visakhapatnam,2019-09-12,33.52,91.75,15.98,41.39,35.0,5.03,1.03,11.65,20.83,5.76,13.93,4.67,93.0,Satisfactory,9,12,3,35.28,98.36,42.02,0.95,0.9766666666666662
Visakhapatnam,2019-09-13,34.27,97.09,21.38,47.83,42.83,6.12,1.06,12.33,17.62,4.73,14.54,5.33,96.0,Satisfactory,9,13,4,33.52,91.75,41.39,1.03,1.013333333333333
Visakhapatnam,2019-09-14,39.35,93.44,8.6,39.29,28.02,6.93,0.73,11.27,28.48,3.61,11.06,4.13,107.0,Moderate,9,14,5,34.27,97.09,47.83,1.06,0.9399999999999996
Visakhapatnam,2019-09-15,37.09,85.61,6.65,33.06,22.99,6.25,0.68,13.99,32.83,2.16,5.95,1.55,86.0,Satisfactory,9,15,6,39.35,93.44,39.29,0.73,0.8233333333333331
Visakhapatnam,2019-09-16,42.98,98.42,7.28,34.0,24.13,7.16,0.84,11.14,38.86,1.87,6.42,2.46,83.0,Satisfactory,9,16,0,37.09,85.61,33.06,0.68,0.7499999999999997
Visakhapatnam,2019-09-17,35.14,66.68,4.12,15.97,11.84,6.4,0.47,43.29,39.25,0.57,6.59,0.92,91.0,Satisfactory,9,17,1,42.98,98.42,34.0,0.84,0.663333333333333
Visakhapatnam,2019-09-18,14.11,45.52,14.42,21.64,23.23,4.27,0.5,13.71,18.83,0.99,7.31,2.06,60.0,Satisfactory,9,18,2,35.14,66.68,15.97,0.47,0.603333333333333
Visakhapatnam,2019-09-19,9.76,27.66,3.26,9.06,7.46,3.87,0.43,14.52,36.58,0.51,2.81,0.96,43.0,Good,9,19,3,14.11,45.52,21.64,0.5,0.46666666666666634
Visakhapatnam,2019-09-20,14.75,37.77,9.46,20.6,18.65,4.08,0.54,14.57,35.98,1.18,5.13,1.38,53.0,Satisfactory,9,20,4,9.76,27.66,9.06,0.43,0.4899999999999997
Visakhapatnam,2019-09-21,15.09,80.12,24.8,20.87,31.27,3.86,0.61,13.48,18.88,2.72,9.12,2.69,77.0,Satisfactory,9,21,5,14.75,37.77,20.6,0.54,0.5266666666666664
Visakhapatnam,2019-09-22,6.64,31.12,8.82,14.1,14.67,3.09,0.5,13.67,19.18,1.82,5.37,1.07,44.0,Good,9,22,6,15.09,80.12,20.87,0.61,0.5499999999999997
Visakhapatnam,2019-09-23,6.63,20.53,8.07,18.22,16.42,3.16,0.59,19.71,21.31,1.97,7.87,1.48,42.0,Good,9,23,0,6.64,31.12,14.1,0.5,0.5666666666666663
Visakhapatnam,2019-09-24,12.12,31.34,25.95,30.68,37.57,3.45,0.89,11.8,16.54,1.64,8.91,4.63,64.0,Satisfactory,9,24,1,6.63,20.53,18.22,0.59,0.6599999999999997
